"id","V1_lifestyle","V2_country","V3_plants","V4_myself","V5_people","V6_animals","V7_health","V8_children","V9_marine","V10_myfuture","V11_generation","V12_birds","B1_condition","B2_worry","B3_proof","B4_impact","B5_future","B6_diference","B7_humanaction","B8_negative","B9_mypart","T1_public","T1covid_public","E1_lights","E1covid_lights","W1_shower","W1covid_shower","F1_meat","F1covid_meat","G1_waste","G1covid_waste","P1_test","P1covid_test","T2_foot","T2covid_foot","E2_heat","E2covid_heat","W2_machine","W2covid_machine","F2_eggs","F2covid_eggs","G2_sort","G2covid_sort","P2_local","P2covid_local","T3_flight","T3covid_flight","E3_tv","E3covid_tv","W3_tap","W3covid_tap","F3_fish","F3covid_fish","G3_disposable","G3covid_disposable","T4_noplain","T4covid_noplain","E4_household","E4covid_household","F4_vegetable","F4covid_vegetable","G4_leftover","G4covid_leftover","CU1_techno","CG1_objectives","IR1_critic","LK1_confusion","T1_unnecessary","CU2_impotent","CG2_time","IR2_disappointment","LK2_understand","T2_sacrifice","CU3_distant","CG3_like","IR3_friends","LK3_begin","T3_effort","CU4_area","CG4_habit","IR4_shame","LK4_government","T4_difference","CU5_trivial","CG5_work","T5_industry","T6_government","behavior","Difficulty","age","sex","language","nationality","local","edu","parentI","parentII","activism"
"25070",1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,2,2,1,1,1,4,4,4,5,5,1,1,1,1,4,4,1,1,2,2,1,1,5,5,1,1,4,4,5,5,1,1,5,5,5,5,1,1,1,1,1,1,2,1,5,5,5,5,7,2,1,1,6,6,2,1,1,7,4,7,1,1,6,7,2,1,2,7,7,2,2,1,"recycling all items permitted by local programs","Low",23,"male","ptpt","pt","Porto","High School","High School","4° Grade","no"
"25179",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,3,4,4,5,5,4,3,5,5,3,3,4,4,5,5,5,5,5,5,4,4,4,4,4,4,5,4,4,4,1,2,1,1,1,1,5,1,2,1,1,1,1,3,1,1,4,1,4,1,1,2,2,5,"making more eco-friendly purchases","High",18,"female","ptpt","pt","Lisboa","High School","Bachelor","Master","no"
"25227",1,5,4,1,4,4,3,5,6,1,6,4,5,3,4,2,4,1,4,2,2,5,5,5,5,3,3,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,2,2,5,5,5,5,5,5,1,1,2,2,1,1,1,1,1,1,4,4,2,3,2,5,1,1,5,1,4,1,2,5,1,1,1,2,3,1,7,2,4,2,7,7,"taking public transport, cycling, or walking rather than driving","High",19,"male","ptpt","pt","Porto","High School","9° Grade","9° Grade","yes"
"25283",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,3,3,4,4,4,4,3,3,4,4,5,5,3,3,4,4,4,4,4,3,5,5,5,5,3,3,2,2,3,3,4,4,5,5,5,5,1,2,7,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,7,4,1,1,1,1,"eating less meat","High",22,"female","ptpt","pt","Porto","Bachelor","9° Grade","High School","no"
"25302",4,5,3,4,4,3,4,4,3,5,5,3,3,3,3,2,2,3,2,2,4,2,3,4,4,3,4,2,2,3,3,4,3,5,5,5,5,5,5,2,2,5,5,4,4,3,3,3,3,5,5,2,2,4,4,3,3,4,4,4,4,5,5,3,2,2,2,3,3,3,2,2,2,4,2,2,5,2,3,5,2,1,5,5,2,3,1,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",33,"female","ptbr","br","Porto","High School","High School","High School","no"
"25345",7,6,5,7,7,5,7,7,5,6,7,5,5,5,5,5,5,4,5,5,4,4,4,5,5,4,4,3,3,5,5,3,3,4,4,5,5,5,5,3,3,5,5,3,3,5,5,5,5,5,5,3,3,5,5,3,3,5,5,3,3,5,5,2,2,1,2,2,2,2,1,2,2,1,5,1,2,2,1,3,1,5,4,1,2,4,4,"eating less meat","High",18,"male","ptpt","pt","Braga","High School","Bachelor","High School","no"
"25382",5,6,7,5,6,7,7,7,7,7,7,7,5,4,5,5,5,5,5,5,4,5,5,5,5,4,4,3,3,5,5,3,3,5,5,5,5,5,5,2,2,4,4,4,4,4,4,5,5,5,5,3,3,3,3,5,5,4,4,4,4,5,5,1,1,2,4,1,1,2,2,3,1,1,1,1,3,1,1,3,1,3,2,1,2,1,3,"eating less meat","High",24,"female","ptpt","pt","Porto","Bachelor","9° Grade","9° Grade","no"
"25383",6,6,5,5,7,7,5,5,7,7,7,6,5,5,5,5,5,4,5,5,5,4,3,5,5,5,4,5,4,5,5,4,4,5,4,4,4,5,5,4,4,5,5,3,3,4,4,5,5,5,5,4,3,3,4,4,4,4,4,4,5,2,4,1,1,2,4,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,3,1,1,3,4,"making more eco-friendly purchases","High",18,"female","ptpt","pt","Vila Real","High School","Bachelor","9° Grade","yes"
"25423",5,4,6,7,6,6,5,6,6,7,7,6,5,5,5,5,5,5,5,5,5,2,2,4,4,3,3,4,4,3,3,5,5,3,3,3,3,4,4,3,3,5,5,3,3,1,1,5,5,5,5,2,2,4,4,4,4,4,4,4,4,5,5,1,6,1,1,1,1,7,1,1,1,1,5,1,1,1,1,5,1,7,4,1,3,5,7,"taking public transport, cycling, or walking rather than driving","High",25,"male","ptpt","pt","Porto","High School","High School","High School","no"
"25483",4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,5,5,3,3,1,1,1,1,3,3,3,3,4,4,5,5,1,1,2,2,3,3,5,5,4,4,5,5,4,4,2,2,5,5,4,4,3,3,3,3,3,2,3,3,2,2,4,4,3,2,2,3,2,2,1,2,2,2,5,3,1,2,3,3,"eating less meat","High",18,"male","ptpt","pt","Porto","High School","Bachelor","Bachelor","no"
"25505",4,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,4,1,5,5,4,4,4,3,4,4,3,3,3,3,3,3,5,5,1,1,2,2,3,3,5,5,5,5,5,5,3,3,3,3,5,5,5,5,5,4,5,5,1,1,3,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,7,4,1,1,1,3,"recycling all items permitted by local programs","Low",18,"female","ptpt","pt","Porto","High School","High School","9° Grade","yes"
"25539",2,2,5,3,2,7,4,3,6,1,5,7,2,2,4,3,4,5,5,2,5,5,5,5,5,1,1,1,1,2,2,1,1,4,4,5,5,5,5,1,1,4,2,3,3,1,1,4,4,5,5,1,1,3,4,1,1,3,3,2,2,3,3,2,1,5,6,1,1,3,1,5,1,2,1,7,2,1,1,7,3,5,2,2,1,3,2,"recycling all items permitted by local programs","Low",22,"male","ptbr","br","Porto","Bachelor","High School","Bachelor","no"
"25653",5,7,7,4,6,7,6,7,7,5,7,7,5,5,5,5,5,4,5,5,5,3,4,5,5,3,2,1,3,4,4,4,4,5,5,5,5,5,5,3,2,5,5,4,4,5,5,5,5,5,5,4,4,4,4,5,5,4,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,4,"making more eco-friendly purchases","High",24,"female","ptpt","pt","Porto","Bachelor","Master","High School","no"
"25727",6,3,5,4,5,6,5,4,6,5,5,6,5,5,5,5,5,5,5,5,5,2,2,5,5,3,3,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,1,5,5,4,4,5,5,4,4,4,4,5,5,5,5,5,5,5,3,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,5,6,1,4,4,5,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",22,"other","ptpt","pt","Porto","Bachelor","4° Grade","4° Grade","no"
"25743",6,6,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,4,3,3,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,1,1,1,1,5,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,"taking public transport, cycling, or walking rather than driving","High",22,"female","ptpt","pt","Braga","Bachelor","9° Grade","9° Grade","yes"
"25817",7,7,7,5,7,7,7,7,6,7,7,6,5,5,5,5,5,4,4,5,5,2,2,5,5,3,3,4,4,5,5,3,3,2,2,5,5,5,5,2,2,5,5,4,4,4,2,5,5,2,2,2,2,4,4,5,5,4,4,4,4,5,5,2,6,1,1,3,1,5,1,4,1,1,5,1,4,1,1,4,1,2,2,1,4,1,2,"taking public transport, cycling, or walking rather than driving","High",64,"male","ptpt","pt","Porto","PhD","High School","7° Grade","no"
"25969",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,2,2,4,4,5,5,4,4,5,5,5,5,3,3,3,3,4,4,5,5,5,5,5,5,3,3,3,3,4,4,4,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,4,"eating less meat","High",18,"female","ptpt","pt","Porto","9° Grade","7° Grade","7° Grade","no"
"26020",4,6,6,6,6,7,6,6,7,7,7,7,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,5,5,5,5,4,4,4,4,4,4,3,3,5,5,5,5,1,1,5,5,5,5,3,3,5,5,4,4,5,5,5,5,4,4,1,2,3,1,4,1,2,1,1,3,1,1,2,1,1,1,2,1,2,7,1,2,1,1,"eating less meat","High",31,"male","other","other","Aveiro","PhD","High School","High School","yes"
"26023",6,7,6,7,6,6,7,7,6,7,7,5,5,5,5,5,5,4,4,5,5,2,3,4,4,2,3,4,4,4,4,3,3,3,3,4,4,5,5,2,2,2,2,4,4,3,3,4,4,4,4,3,3,4,4,2,2,3,3,3,3,4,4,5,1,5,6,1,1,3,1,3,1,1,2,1,5,1,3,5,1,7,1,4,5,6,7,"recycling all items permitted by local programs","Low",28,"female","ptpt","pt","Porto","Bachelor","Bachelor","Master","no"
"26053",7,4,7,7,6,7,6,4,7,7,7,7,5,5,5,5,5,5,5,5,5,3,2,5,5,4,4,4,4,5,5,3,3,2,3,5,3,5,5,3,3,5,5,4,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,5,5,1,1,1,3,1,1,1,1,1,1,1,2,1,3,1,1,1,1,6,3,1,1,1,3,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",21,"female","ptpt","pt","Porto","High School","Bachelor","Bachelor","yes"
"26057",4,4,4,4,7,4,4,6,6,4,6,5,5,4,5,5,5,3,5,5,3,5,5,4,4,3,3,3,3,3,3,3,3,1,1,5,5,5,5,1,1,2,2,4,4,3,3,4,4,5,5,2,2,3,3,5,5,2,2,5,5,4,4,2,2,6,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,7,3,1,1,4,7,"recycling all items permitted by local programs","Low",19,"female","ptpt","pt","Porto","High School","High School","7° Grade","no"
"26078",6,6,7,7,7,7,7,6,7,6,7,7,4,5,5,5,5,4,5,5,4,5,5,5,5,3,3,5,5,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,2,2,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,5,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7,2,1,2,2,7,"recycling all items permitted by local programs","Low",22,"female","ptpt","pt","Porto","Bachelor","Bachelor","High School","no"
"26088",4,5,7,5,7,7,5,7,7,6,7,7,5,5,5,5,5,5,5,5,5,2,2,4,4,4,4,4,4,5,5,4,4,1,1,5,5,5,5,4,4,5,5,3,3,4,4,5,5,5,5,4,4,4,4,3,3,4,4,4,4,5,5,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2,"making more eco-friendly purchases","High",31,"female","ptpt","pt","Porto","Master","Master","High School","no"
"26112",6,6,6,6,6,6,7,6,6,7,7,6,5,5,5,5,5,5,5,5,5,4,2,5,5,4,3,3,1,4,2,2,2,4,2,5,4,4,4,1,1,5,5,3,3,1,1,4,4,5,5,1,1,5,4,1,1,4,3,5,5,5,5,2,3,4,3,2,1,5,2,4,3,1,4,2,5,2,1,4,2,3,4,1,3,3,2,"eating less meat","High",18,"female","ptpt","pt","Aveiro","High School","Bachelor","Bachelor","no"
"26120",6,7,5,7,6,5,7,7,6,7,7,6,5,5,5,5,5,4,5,5,5,2,2,5,5,4,4,3,2,3,2,3,3,1,1,3,3,5,5,3,2,3,3,3,3,4,4,4,4,5,5,2,2,3,3,4,4,3,3,4,2,4,4,4,4,5,3,3,2,5,2,2,2,2,6,2,2,2,2,5,2,6,3,2,2,2,6,"taking public transport, cycling, or walking rather than driving","High",43,"male","ptpt","pt","Porto","Bachelor","High School","9° Grade","no"
"26122",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,3,5,5,5,5,5,5,4,5,5,4,3,4,4,5,5,4,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,7,7,1,1,2,1,7,1,1,1,1,7,1,1,2,1,4,3,1,1,1,3,"eating less meat","High",18,"female","ptpt","pt","Porto","High School","4° Grade","9° Grade","no"
"26139",7,6,7,6,7,7,7,6,7,7,7,7,5,5,5,5,5,5,5,5,5,5,2,5,5,4,4,5,5,5,5,5,5,4,4,4,4,5,5,4,4,4,4,4,4,5,5,4,4,5,5,5,5,4,4,4,4,5,5,5,5,4,4,1,1,3,4,1,1,1,1,5,1,1,1,1,5,1,1,2,1,5,3,1,1,1,1,"recycling all items permitted by local programs","Low",18,"female","ptpt","pt","Porto","High School","Master","PhD","no"
"26157",6,6,6,6,6,6,6,6,6,6,6,6,5,5,4,5,5,5,5,4,5,3,4,5,5,5,5,2,2,3,3,3,3,2,2,5,5,5,5,2,2,3,3,3,3,5,5,4,4,5,5,1,1,1,2,4,4,3,3,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,1,5,4,1,1,1,4,"recycling all items permitted by local programs","Low",23,"female","ptpt","pt","Porto","Master","9° Grade","High School","no"
"26188",3,4,5,5,5,5,6,7,5,6,6,4,5,4,5,5,5,4,5,4,4,3,1,4,4,4,4,3,2,3,3,1,1,4,3,3,2,5,5,1,2,4,4,3,2,1,1,5,5,5,5,1,2,3,3,2,2,2,2,4,2,5,5,3,6,4,3,4,2,3,3,3,3,1,5,3,3,3,3,5,3,5,3,3,5,4,5,"eating less meat","High",18,"male","ptpt","pt","Braga","High School","High School","Bachelor","no"
"26223",3,7,7,7,7,7,7,7,7,7,7,7,4,5,5,4,5,4,5,4,5,3,3,5,5,3,4,5,5,3,3,5,5,4,4,5,5,5,5,5,5,5,5,3,3,4,4,5,5,4,4,5,5,5,4,3,3,3,3,5,5,5,5,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,2,1,4,3,5,2,1,3,"making more eco-friendly purchases","High",29,"female","ptpt","pt","Porto","High School","9° Grade","High School","yes"
"26258",5,4,4,4,7,7,4,6,5,5,7,5,5,3,5,5,5,4,5,5,4,1,2,3,3,2,2,3,3,4,4,3,3,2,2,2,2,4,4,1,1,5,5,3,3,3,3,2,2,2,2,2,2,3,3,2,2,3,3,2,2,4,4,2,2,2,6,2,2,2,2,6,2,1,3,2,6,2,2,4,2,7,3,2,2,2,7,"recycling all items permitted by local programs","Low",31,"female","ptpt","pt","Porto","Master","Master","Bachelor","no"
"26342",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,4,5,5,4,2,2,5,5,5,5,4,4,5,5,3,3,4,4,5,5,5,5,4,4,5,5,4,4,3,3,5,5,5,5,2,2,4,4,4,4,5,5,4,4,5,5,3,4,1,5,3,3,3,1,1,1,1,2,1,1,1,1,1,1,6,2,1,1,1,5,"making more eco-friendly purchases","High",48,"male","ptpt","pt","Braga","PhD","Bachelor","Bachelor","no"
"26345",4,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,1,1,5,5,5,5,3,2,4,4,3,3,1,1,3,2,5,5,2,2,5,5,3,3,5,5,4,4,5,5,4,4,4,4,1,1,5,5,4,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,2,2,"recycling all items permitted by local programs","Low",44,"female","ptpt","pt","Porto","High School","4° Grade","4° Grade","no"
"26362",3,5,4,3,5,4,4,6,5,4,7,5,4,4,4,4,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,3,3,2,2,4,4,5,5,4,4,5,5,4,4,2,2,5,5,5,5,4,4,5,5,3,3,5,5,4,4,5,5,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,7,"taking public transport, cycling, or walking rather than driving","High",60,"male","ptpt","pt","Porto","PhD","Bachelor","Bachelor","no"
"26363",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,2,2,5,5,3,3,2,2,3,3,3,3,1,1,3,3,5,5,3,3,4,4,3,3,4,4,5,5,5,5,3,3,4,4,5,5,3,3,4,4,5,5,2,5,4,2,2,1,7,2,1,1,1,5,2,2,1,1,5,5,4,4,1,1,2,2,"taking public transport, cycling, or walking rather than driving","High",27,"female","ptpt","pt","Porto","Master","High School","7° Grade","no"
"26403",5,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,2,2,5,5,3,3,3,3,5,5,5,5,2,2,4,4,5,5,3,3,5,5,4,4,4,4,5,5,5,5,1,1,4,5,2,2,5,5,5,5,5,5,1,7,5,1,1,1,7,1,1,1,1,3,1,2,1,2,7,1,7,4,1,3,2,7,"taking public transport, cycling, or walking rather than driving","High",42,"female","ptpt","pt","Porto","Bachelor","9° Grade","4° Grade","no"
"26438",6,6,1,6,6,1,6,4,1,6,6,1,5,5,5,4,5,3,3,4,4,4,4,5,5,5,5,3,3,5,5,1,1,4,4,4,4,5,5,2,2,4,4,3,3,1,1,5,5,5,5,1,1,5,5,2,2,5,5,4,4,5,5,3,6,6,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,6,1,2,1,4,6,"taking public transport, cycling, or walking rather than driving","High",32,"male","other","pt","Porto","High School","High School","Bachelor","no"
"26442",7,7,7,7,7,7,7,7,7,7,7,7,3,5,5,5,5,5,5,5,5,3,3,4,4,5,5,3,3,4,4,1,1,3,3,4,4,4,4,2,2,5,5,5,5,3,3,5,5,5,5,5,5,5,5,2,2,3,3,5,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,1,1,4,1,"recycling all items permitted by local programs","Low",37,"male","ptbr","br","Porto","Master","Bachelor","Bachelor","no"
"26459",4,4,5,5,6,7,6,6,7,5,6,6,5,5,5,5,5,4,5,4,5,4,4,3,3,4,4,3,3,3,3,3,3,2,2,4,4,5,5,3,3,3,3,2,2,5,5,4,4,3,3,3,3,3,3,4,4,2,2,4,3,5,5,2,2,1,2,2,1,2,1,3,1,1,2,1,4,1,1,4,1,3,2,1,1,1,1,"eating less meat","High",20,"female","ptpt","pt","Porto","High School","7° Grade","9° Grade","no"
"26463",4,5,6,5,7,7,6,7,7,6,7,7,5,5,5,5,5,5,5,5,5,4,4,5,5,3,3,3,3,5,5,4,4,4,4,4,4,5,5,3,3,5,5,4,4,4,4,5,5,5,5,3,3,5,4,4,4,4,4,2,2,5,5,1,2,1,1,1,1,1,1,2,1,1,1,1,4,1,1,2,1,2,1,1,5,1,1,"eating less meat","High",18,"female","ptpt","pt","Porto","High School","High School","High School","no"
"26469",5,5,6,5,7,6,5,6,6,5,7,6,5,5,5,5,5,4,5,5,5,4,4,5,5,3,3,1,1,2,2,3,3,4,4,3,3,5,5,1,1,4,4,3,3,5,5,5,5,5,5,3,3,4,3,4,4,2,2,2,2,5,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1,5,1,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",21,"male","ptpt","pt","Viseu","Bachelor","Bachelor","Master","no"
"26479",1,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,2,4,5,5,4,4,4,4,4,4,3,3,2,2,5,5,5,5,3,3,5,5,3,3,3,3,5,5,5,5,3,3,5,5,3,3,5,5,3,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"taking public transport, cycling, or walking rather than driving","High",40,"female","ptpt","pt","Porto","Bachelor","Bachelor","Bachelor","no"
"26560",5,7,7,6,7,7,7,5,7,6,7,7,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,2,2,4,4,4,4,4,4,3,3,5,5,1,1,3,3,4,4,5,5,5,5,5,5,2,2,4,4,5,5,4,4,3,3,5,5,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,2,1,1,1,2,2,"making more eco-friendly purchases","High",18,"female","ptpt","pt","Porto","High School","High School","9° Grade","no"
"26629",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,4,4,5,5,3,3,3,3,4,4,2,2,3,3,4,4,4,4,2,2,4,4,3,3,5,5,3,3,4,4,2,2,4,4,1,1,4,4,4,4,5,5,1,3,5,3,1,1,6,1,7,1,1,6,1,7,1,1,7,1,1,5,1,6,1,4,"eating less meat","High",22,"female","ptpt","pt","Porto","Bachelor","4° Grade","4° Grade","no"
"26671",5,7,7,5,7,7,6,7,7,6,7,7,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,3,3,5,5,5,5,4,4,5,5,4,4,5,5,5,5,5,5,5,5,3,5,4,4,5,5,5,5,5,5,1,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,3,1,4,4,1,5,1,1,"taking public transport, cycling, or walking rather than driving","High",24,"female","ptpt","pt","Porto","Bachelor","9° Grade","9° Grade","no"
"26685",4,3,7,1,7,7,6,7,7,5,7,7,5,5,5,5,5,3,5,4,4,3,4,5,5,5,5,1,1,2,2,3,3,2,2,4,4,5,5,1,1,3,3,3,3,1,1,5,5,5,5,1,1,3,3,1,1,4,4,3,3,5,5,1,1,1,1,3,1,5,1,1,1,1,2,1,1,1,1,4,1,7,2,1,3,5,7,"recycling all items permitted by local programs","Low",27,"female","ptpt","pt","Porto","Master","Bachelor","7° Grade","no"
"26701",4,3,6,4,6,6,4,4,6,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,2,2,5,5,3,3,3,3,5,5,2,2,5,5,4,4,5,5,3,3,2,2,5,5,5,5,5,5,4,4,1,1,4,4,5,5,4,4,2,2,1,1,4,1,1,1,1,4,1,5,1,1,4,1,4,1,7,5,1,1,2,5,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",22,"female","ptpt","pt","Porto","Bachelor","Bachelor","7° Grade","yes"
"26728",7,5,5,6,6,5,7,6,7,6,5,6,5,5,5,3,5,2,5,5,3,4,4,5,5,4,4,3,2,4,3,3,3,4,4,5,3,5,5,1,1,2,1,3,3,5,5,5,5,5,5,2,2,3,3,5,5,4,4,3,2,4,4,2,2,1,4,3,2,2,1,6,2,1,4,1,5,2,3,4,2,6,4,3,3,4,2,"recycling all items permitted by local programs","Low",20,"male","ptpt","pt","Vila Real","High School","Bachelor","Bachelor","no"
"26741",5,6,7,5,7,7,7,7,7,7,7,7,5,5,5,5,5,4,5,5,5,3,3,5,5,5,5,4,4,4,4,3,3,3,3,3,3,5,5,2,2,4,4,3,3,5,5,5,5,3,3,3,3,4,4,4,4,5,5,3,3,5,5,3,4,1,1,1,1,4,1,1,1,3,1,1,2,1,1,2,1,4,2,1,1,5,4,"taking public transport, cycling, or walking rather than driving","High",65,"male","ptpt","pt","Porto","PhD","4° Grade","7° Grade","no"
"26797",5,6,6,6,6,6,7,6,6,5,7,6,5,5,5,4,5,4,5,5,5,4,4,5,5,5,4,5,3,4,3,5,3,4,3,5,4,5,4,5,3,3,1,3,3,5,3,5,4,5,5,5,4,4,2,4,3,4,3,5,3,5,3,3,5,2,3,2,1,5,1,5,2,1,3,1,5,1,2,6,1,7,5,1,2,3,7,"recycling all items permitted by local programs","Low",22,"female","ptpt","pt","Porto","Bachelor","9° Grade","4° Grade","no"
"26839",6,3,4,5,7,7,6,7,7,5,7,6,5,5,5,5,5,4,5,5,5,1,4,5,4,3,2,5,2,5,4,4,3,1,1,3,3,5,5,3,1,4,3,2,2,1,1,3,4,5,5,1,1,2,1,1,1,4,4,4,3,5,5,2,3,2,5,1,1,6,1,5,2,1,5,1,5,1,1,6,1,7,5,1,2,2,7,"making more eco-friendly purchases","High",22,"female","ptpt","pt","Aveiro","Bachelor","9° Grade","Bachelor","no"
"26850",5,6,6,5,6,6,7,7,6,5,7,6,5,5,5,4,5,3,5,5,3,2,3,5,5,3,3,3,3,4,4,3,3,4,4,5,5,5,5,2,1,3,3,3,3,4,4,5,5,3,3,2,2,4,4,4,4,2,2,3,3,4,4,3,4,1,1,1,1,1,1,1,1,1,3,1,2,1,1,6,1,7,4,1,2,2,7,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",29,"male","ptpt","pt","Porto","Master","High School","9° Grade","no"
"26875",5,4,7,5,7,7,6,7,7,6,7,7,5,5,4,5,5,4,5,5,5,3,3,5,5,4,4,4,5,4,3,3,3,5,4,5,5,5,5,3,3,4,4,3,4,5,5,5,5,5,4,3,2,4,3,1,1,4,4,5,5,5,5,1,3,1,1,1,2,5,1,2,2,1,3,1,5,1,1,2,1,4,2,1,1,5,3,"making more eco-friendly purchases","High",22,"female","ptpt","pt","Aveiro","Bachelor","High School","7° Grade","no"
"26880",5,6,6,7,7,7,7,7,7,7,7,7,5,5,5,5,5,4,5,5,4,3,3,5,5,4,4,1,1,5,5,3,3,5,5,4,4,5,5,5,5,5,5,3,3,4,4,5,5,5,5,2,2,4,4,4,4,5,5,5,5,4,4,2,2,1,3,1,1,4,1,1,1,1,3,1,2,1,2,3,1,7,4,1,1,4,7,"making more eco-friendly purchases","High",29,"male","ptbr","br","Porto","Master","Bachelor","Master","yes"
"26882",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,4,4,2,2,5,5,2,2,5,5,4,5,5,5,3,3,3,3,4,4,3,3,5,5,4,4,1,3,1,1,1,1,2,1,4,1,1,2,1,3,1,1,3,1,3,2,1,1,2,1,"making more eco-friendly purchases","High",18,"female","ptpt","pt","Aveiro","Bachelor","Master","Bachelor","no"
"26890",6,6,5,6,6,6,7,7,6,7,7,6,5,5,5,5,5,5,5,5,5,4,2,4,5,4,4,2,2,4,4,4,3,5,2,4,4,4,4,3,3,4,2,2,2,5,5,4,4,5,5,2,2,4,4,3,3,4,4,4,4,4,4,3,3,1,2,2,1,2,1,2,1,1,5,1,2,1,1,2,1,2,2,1,4,1,5,"making more eco-friendly purchases","High",18,"female","ptpt","pt","Aveiro","High School","7° Grade","7° Grade","no"
"26951",6,1,3,1,1,4,3,3,3,1,1,3,4,1,4,5,5,2,3,4,1,2,4,4,4,3,3,1,1,2,2,3,3,1,1,1,1,3,3,1,1,4,4,2,2,1,1,5,5,5,5,1,1,4,4,1,1,4,4,1,1,4,4,2,7,1,1,1,4,1,1,1,1,1,7,1,1,1,3,7,1,1,1,1,1,1,1,"recycling all items permitted by local programs","Low",53,"male","ptpt","pt","Porto","High School","4° Grade","4° Grade","no"
"26953",4,6,4,5,7,6,6,7,6,7,7,5,5,5,5,5,5,3,5,5,4,5,5,4,4,2,3,3,3,4,4,2,2,3,3,1,1,4,4,2,2,3,3,4,4,5,5,5,5,5,5,3,3,1,3,5,5,1,1,4,4,5,5,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,1,3,1,1,1,7,4,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",18,"female","ptpt","pt","Porto","High School","High School","9° Grade","no"
